City,Fuel Type,Kms Driven,Transmission,Owner Number,Brand,Price,Seats,Mileage,Engine,Max Power,Torque,Car Age
Delhi,Cng,53481,Manual,1,Maruti,507000,5,27,998,67,90,6
Delhi,Petrol,40000,Manual,2,Maruti,240000,5,18,998,67,90,13
Delhi,Petrol,25050,Manual,1,Maruti,713000,5,21,1197,83,115,6
Delhi,Diesel,77000,Manual,1,Mahindra,890000,7,16,1949,140,320,9
Delhi,Petrol,120000,Manual,4,Maruti,135000,5,16,1298,88,11,19
Delhi,Petrol,58000,Manual,1,Honda,390000,5,18,1198,86,109,11
Delhi,Petrol,96000,Manual,1,Honda,575000,5,17,1497,117,145,11
Delhi,Cng,51000,Manual,1,Maruti,400000,5,27,998,58,78,6
Delhi,Diesel,70000,Manual,1,Honda,350000,5,27,1498,98,200,10
Delhi,Diesel,27000,Automatic,1,Hyundai,1775000,7,18,1498,113,250,3
Delhi,Petrol,32456,Manual,1,Tata,825000,5,17,1199,118,170,5
Delhi,Diesel,15000,Automatic,1,Mahindra,1650000,4,19,1949,130,300,4
Delhi,Petrol,34940,Manual,1,Hyundai,950000,5,17,1497,113,143,4
Delhi,Diesel,70000,Manual,3,Hyundai,500000,5,23,1582,126,259,9
Delhi,Petrol,73679,Manual,1,Maruti,608000,5,21,1197,83,115,6
Delhi,Petrol,32722,Manual,2,Hyundai,423000,5,18,1197,81,113,8
Delhi,Petrol,70000,Automatic,2,Volkswagen,800000,5,17,1197,103,175,7
Delhi,Petrol,59059,Manual,1,Hyundai,922000,5,17,1591,121,151,6
Delhi,Petrol,34332,Manual,2,Hyundai,433000,5,18,1197,81,113,8
Delhi,Diesel,72194,Manual,1,Ford,525000,5,21,1498,98,215,7
Delhi,Petrol,56740,Manual,1,Maruti,526000,5,21,1197,83,115,8
Delhi,Diesel,72490,Manual,1,Mahindra,655000,7,18,1493,100,240,6
Delhi,Petrol,35828,Manual,1,Hyundai,459000,5,18,1197,81,113,7
Delhi,Diesel,57088,Automatic,1,Audi,1450000,5,15,1949,174,372,10
Delhi,Petrol,70382,Automatic,1,Toyota,865000,5,17,1496,105,140,5
Delhi,Petrol,20000,Manual,1,Maruti,550000,5,20,1197,81,113,3
Delhi,Diesel,17000,Automatic,1,Hyundai,1125000,5,22,1582,126,259,7
Delhi,Petrol,30000,Automatic,1,MG,1500000,5,13,1451,141,250,5
Delhi,Petrol,70000,Manual,1,Honda,261000,5,16,1198,88,110,13
Delhi,Petrol,65202,Automatic,1,Maruti,950000,7,18,1462,103,138,6
Delhi,Petrol,72000,Manual,1,Maruti,484999,7,16,1373,93,130,12
Delhi,Cng,45313,Manual,1,Maruti,509999,5,27,998,58,78,4
Delhi,Diesel,40000,Automatic,1,Mercedes-Benz,1775000,5,19,1949,170,372,10
Delhi,Diesel,120000,Manual,1,Mahindra,664000,7,15,1949,140,330,11
Delhi,Petrol,54235,Manual,2,Maruti,284000,5,18,1197,85,114,11
Delhi,Petrol,52777,Automatic,1,Maruti,520000,5,20,1197,81,113,7
Delhi,Petrol,26000,Manual,1,Hyundai,590000,5,18,1197,81,114,7
Delhi,Petrol,77937,Manual,1,Skoda,655000,5,15,1598,103,153,7
Delhi,Petrol,40663,Manual,1,Tata,699000,5,19,1199,84,113,4
Delhi,Petrol,40000,Manual,1,Hyundai,395000,5,18,1197,82,114,10
Delhi,Petrol,115500,Manual,1,Toyota,217000,5,17,1496,88,132,14
Delhi,Petrol,67000,Automatic,1,Skoda,940000,5,13,1798,157,250,10
Delhi,Petrol,16312,Manual,1,Hyundai,886999,5,13,1591,121,151,9
Delhi,Petrol,60000,Manual,2,Maruti,480000,5,20,1197,83,115,9
Delhi,Petrol,90000,Manual,1,Honda,425000,7,17,1497,117,145,11
Delhi,Cng,67000,Manual,1,Hyundai,495000,5,18,1197,65,98,7
Delhi,Petrol,80000,Manual,2,Maruti,550000,5,20,1373,91,130,10
Delhi,Petrol,60000,Manual,1,Hyundai,137000,5,19,1086,68,99,14
Delhi,Petrol,34253,Automatic,1,Honda,565000,5,18,1497,117,145,10
Delhi,Petrol,27000,Automatic,1,Kia,1290000,5,16,1497,113,144,6
Delhi,Petrol,64000,Automatic,2,Maruti,355000,5,23,998,67,90,8
Delhi,Petrol,67827,Manual,1,Hyundai,386000,5,19,1197,82,114,10
Delhi,Petrol,79094,Manual,1,Maruti,513999,5,21,1197,83,115,7
Delhi,Petrol,64589,Manual,2,Hyundai,325000,5,17,1591,121,154,13
Delhi,Petrol,88309,Manual,1,Hyundai,508000,5,17,1197,81,114,10
Delhi,Petrol,66688,Manual,2,Maruti,567000,5,22,1197,88,113,7
Delhi,Petrol,20000,Manual,1,Maruti,670000,5,21,1197,81,113,3
Delhi,Petrol,60653,Automatic,1,Maruti,760000,5,20,1462,103,138,7
Delhi,Diesel,70000,Automatic,1,Kia,1775000,7,14,1949,178,372,3
Delhi,Petrol,86527,Manual,1,Hyundai,398000,5,18,1197,81,113,8
Delhi,Petrol,67000,Manual,1,Honda,484999,5,19,1199,88,110,8
Delhi,Petrol,70000,Manual,3,Honda,135000,5,16,1198,90,110,16
Delhi,Petrol,70000,Automatic,3,Ford,300000,5,16,1499,110,140,12
Delhi,Petrol,70311,Manual,1,Honda,525000,5,18,1199,88,110,7
Delhi,Petrol,54000,Manual,1,Tata,375000,5,23,1199,84,114,9
Delhi,Petrol,80000,Manual,3,Honda,130000,5,17,1497,118,146,16
Delhi,Diesel,52000,Manual,1,Honda,595000,5,25,1498,98,200,8
Delhi,Petrol,20000,Manual,1,Maruti,200000,5,18,1061,67,84,15
Delhi,Diesel,80000,Manual,1,Hyundai,531000,5,22,1396,88,219,6
Delhi,Petrol,110000,Manual,3,Maruti,150000,5,18,1061,67,84,16
Delhi,Diesel,15000,Automatic,1,Mahindra,1625000,4,19,1949,130,300,4
Delhi,Cng,69821,Manual,1,Maruti,503000,5,27,998,67,90,6
Delhi,Petrol,12754,Manual,1,Tata,861999,5,18,1199,108,140,4
Delhi,Petrol,69000,Manual,1,Toyota,880000,5,14,1798,138,173,8
Delhi,Petrol,98390,Manual,1,Maruti,272000,5,20,998,67,90,11
Delhi,Petrol,84195,Automatic,1,Maruti,627000,5,19,1373,91,130,9
Delhi,Petrol,17000,Automatic,1,Mercedes-Benz,1775000,5,15,1949,178,300,7
Delhi,Petrol,77184,Manual,1,Maruti,428000,5,20,1197,81,113,8
Delhi,Petrol,40000,Manual,1,Tata,175000,5,13,1368,88,116,13
Delhi,Petrol,82848,Manual,1,Hyundai,413999,5,18,1197,81,113,8
Delhi,Petrol,30000,Automatic,1,Tata,509999,5,23,1199,83,114,6
Delhi,Petrol,50000,Manual,1,Honda,550000,5,18,1199,88,110,9
Delhi,Diesel,40000,Automatic,1,Toyota,1775000,7,12,1949,148,360,3
Delhi,Petrol,70000,Manual,1,Maruti,170000,5,20,998,67,90,12
Delhi,Petrol,47688,Manual,1,Maruti,450000,5,21,1197,81,113,8
Delhi,Petrol,100000,Manual,3,Toyota,110000,5,14,1798,138,173,16
Delhi,Diesel,90000,Manual,2,Nissan,200000,5,23,1461,63,160,11
Delhi,Petrol,40000,Manual,1,Maruti,33000,5,18,998,67,90,19
Delhi,Petrol,40000,Manual,2,Mahindra,350000,6,18,1198,82,115,7
Delhi,Diesel,50000,Manual,1,Renault,409999,5,19,1461,83,200,9
Delhi,Petrol,30000,Manual,2,Toyota,500000,5,14,1798,138,173,13
Delhi,Petrol,106711,Automatic,2,Maruti,543000,5,21,1197,83,115,7
Delhi,Petrol,83741,Manual,1,Hyundai,513999,5,18,1197,81,114,8
Delhi,Diesel,50000,Automatic,1,Audi,1150000,5,14,1949,174,372,11
Delhi,Diesel,105792,Manual,1,Volkswagen,747000,5,22,1498,108,250,7
Delhi,Petrol,88750,Manual,1,Maruti,593000,5,21,1197,83,115,6
Delhi,Diesel,70000,Manual,1,Mahindra,900000,7,15,1949,140,330,11
Delhi,Petrol,89972,Manual,1,Hyundai,539000,5,17,1197,81,114,7
Delhi,Petrol,50000,Manual,1,Volkswagen,335000,5,15,1598,103,153,11
Delhi,Petrol,36785,Manual,2,Honda,594000,5,18,1199,88,110,6
Delhi,Petrol,48000,Manual,1,Hyundai,910000,5,19,1368,98,132,6
Delhi,Petrol,20000,Manual,1,Mahindra,1775000,7,19,1949,178,372,4
Delhi,Petrol,7000,Automatic,1,Mercedes-Benz,1775000,5,16,1496,178,300,2
Delhi,Petrol,50000,Automatic,1,Renault,760000,7,18,999,71,96,4
Delhi,Diesel,40000,Manual,1,Maruti,490000,5,24,1248,88,200,9
Delhi,Petrol,59000,Manual,1,Hyundai,521000,5,18,1197,81,114,8
Delhi,Petrol,70000,Automatic,1,Jeep,1400000,5,16,1368,160,250,6
Delhi,Diesel,110000,Manual,1,Kia,900000,5,20,1493,113,250,6
Delhi,Diesel,100000,Manual,1,Mahindra,950000,7,15,1949,120,280,10
Delhi,Diesel,30000,Automatic,2,Mercedes-Benz,1775000,7,11,1949,178,372,8
Delhi,Petrol,48000,Manual,1,Skoda,765000,5,18,999,108,175,5
Delhi,Petrol,22424,Manual,1,Hyundai,555000,5,20,1197,81,113,8
Delhi,Petrol,58147,Manual,1,Hyundai,476999,5,20,1197,81,113,8
Delhi,Petrol,67000,Manual,1,Hyundai,341000,5,18,1197,81,113,10
Delhi,Petrol,112479,Automatic,1,Maruti,476000,5,23,998,67,90,6
Delhi,Petrol,25494,Automatic,1,Maruti,611000,5,21,1197,81,113,7
Delhi,Diesel,78000,Automatic,2,Hyundai,790000,5,17,1582,126,259,9
Delhi,Petrol,51276,Manual,2,Hyundai,513000,5,18,1197,81,114,9
Delhi,Diesel,85000,Manual,1,Hyundai,825000,5,19,1582,126,259,8
Delhi,Petrol,75402,Manual,2,Honda,584000,5,18,1199,88,110,7
Delhi,Petrol,109000,Manual,1,Toyota,665000,5,14,1798,138,173,11
Delhi,Petrol,14500,Automatic,1,BMW,1775000,5,15,1949,178,350,4
Delhi,Diesel,76000,Automatic,2,Audi,1775000,7,14,1949,178,372,8
Delhi,Petrol,34000,Manual,1,Honda,475000,5,17,1198,86,109,8
Delhi,Petrol,80000,Manual,2,Hyundai,330000,5,19,1197,82,114,10
Delhi,Diesel,60000,Automatic,1,Honda,635000,5,23,1498,78,160,7
Delhi,Diesel,60000,Manual,1,Nissan,399000,5,19,1461,108,248,11
Delhi,Petrol,59000,Manual,2,Maruti,420000,5,19,1197,85,114,11
Delhi,Diesel,99000,Manual,1,Ford,459999,5,21,1498,98,215,9
Delhi,Petrol,17000,Automatic,1,Jeep,1775000,5,14,1368,160,250,4
Delhi,Petrol,79982,Manual,1,Maruti,720000,5,21,1462,103,138,7
Delhi,Petrol,67047,Automatic,1,Honda,846000,5,18,1497,117,145,8
Delhi,Diesel,50000,Manual,1,Volkswagen,500000,5,19,1949,138,320,13
Delhi,Petrol,85782,Manual,1,Maruti,471000,5,21,1197,83,115,8
Delhi,Petrol,99547,Manual,1,Maruti,446000,5,21,1197,83,115,9
Delhi,Petrol,30000,Automatic,1,Renault,365000,5,24,999,67,91,7
Delhi,Petrol,69455,Manual,1,Maruti,354000,5,25,998,65,89,8
Delhi,Petrol,14000,Automatic,1,Volkswagen,1650000,5,17,1498,147,250,3
Delhi,Petrol,40738,Automatic,1,Ford,877999,5,14,1497,121,150,6
Delhi,Petrol,76000,Automatic,1,Mercedes-Benz,1775000,5,11,1796,178,24,10
Delhi,Petrol,30000,Manual,1,Maruti,525000,5,21,1197,81,113,5
Delhi,Diesel,50000,Manual,1,Ford,830000,5,23,1498,98,205,5
Delhi,Petrol,90000,Manual,2,Nissan,200000,5,16,1498,97,134,13
Delhi,Petrol,10700,Automatic,1,Honda,1345000,5,18,1498,119,145,3
Delhi,Petrol,10000,Automatic,1,Honda,1345000,5,18,1498,119,145,3
Delhi,Petrol,80000,Manual,2,Maruti,350000,5,20,998,67,90,8
Delhi,Diesel,36000,Automatic,1,Audi,1775000,7,14,1949,178,372,7
Delhi,Diesel,70000,Automatic,1,Ford,1775000,7,11,1949,178,372,7
Delhi,Diesel,60000,Automatic,1,Toyota,1600000,7,12,1949,168,360,10
Delhi,Petrol,34000,Automatic,1,Mercedes-Benz,1775000,5,15,1949,178,300,7
Delhi,Petrol,48430,Manual,1,Honda,746000,5,17,1497,117,145,9
Delhi,Diesel,93671,Manual,1,Ford,639000,5,23,1498,98,205,7
Delhi,Diesel,100000,Automatic,2,Toyota,1449000,7,12,1949,168,360,10
Delhi,Petrol,108665,Automatic,2,Maruti,736000,5,20,1462,103,138,7
Delhi,Cng,17447,Manual,1,Tata,749000,5,26,1199,72,95,3
Delhi,Diesel,19000,Manual,1,Mahindra,1775000,7,19,1949,178,372,3
Delhi,Diesel,100579,Manual,2,Renault,693000,5,19,1461,108,245,6
Delhi,Petrol,80000,Automatic,1,Nissan,275000,5,19,1198,76,104,12
Delhi,Petrol,65039,Manual,1,Hyundai,475000,5,20,1086,68,99,6
Delhi,Diesel,60000,Automatic,1,Ford,1775000,7,11,1949,178,372,8
Delhi,Petrol,50000,Manual,4,Hyundai,150000,5,19,1086,68,99,15
Delhi,Petrol,65000,Automatic,1,Honda,665000,5,18,1497,117,145,10
Delhi,Petrol,84000,Manual,3,Hyundai,225000,5,17,1197,80,11,14
Delhi,Petrol,35000,Automatic,1,Toyota,1775000,7,11,1949,163,245,4
Delhi,Diesel,80000,Manual,1,Maruti,850000,5,24,1248,88,200,7
Delhi,Petrol,16500,Manual,1,Toyota,1775000,5,19,1462,101,136,2
Delhi,Diesel,40000,Manual,2,Toyota,1775000,7,14,1949,174,372,6
Delhi,Petrol,50500,Manual,1,Honda,550000,5,17,1497,117,145,9
Delhi,Petrol,90000,Manual,2,Tata,285000,5,17,1193,88,140,9
Delhi,Petrol,80000,Automatic,2,Honda,300000,5,16,1497,118,146,15
Delhi,Petrol,40462,Manual,2,Hyundai,185000,5,19,1086,62,96,14
Delhi,Petrol,40000,Manual,1,Maruti,525000,5,22,1197,81,113,7
Delhi,Diesel,150000,Manual,1,Maruti,375000,5,23,1248,74,190,12
Delhi,Petrol,47761,Manual,1,Hyundai,1011999,5,17,1497,113,143,5
Delhi,Diesel,80488,Manual,1,Hyundai,1350000,5,19,1493,113,250,5
Delhi,Cng,70000,Manual,1,Maruti,400000,4,27,998,58,78,5
Delhi,Diesel,17204,Manual,1,Tata,1775000,7,16,1949,167,350,3
Delhi,Petrol,66000,Automatic,1,Hyundai,525000,5,18,1197,81,113,8
Delhi,Petrol,41900,Manual,1,Renault,425000,5,25,799,53,72,6
Delhi,Petrol,45000,Manual,1,Hyundai,525000,5,18,1197,81,113,6
Delhi,Petrol,52000,Manual,1,Volkswagen,375000,5,16,1198,74,110,12
Delhi,Diesel,40000,Automatic,1,Hyundai,1775000,7,18,1493,113,250,4
Delhi,Petrol,64000,Manual,1,Honda,409999,5,18,1198,86,109,10
Delhi,Cng,76500,Manual,1,Mahindra,434999,6,18,1198,82,115,7
Delhi,Petrol,48000,Manual,1,Honda,645000,5,17,1497,117,145,9
Delhi,Petrol,42000,Automatic,1,Tata,775000,5,17,1198,108,170,6
Delhi,Petrol,50000,Manual,2,Renault,375000,5,13,1598,102,145,11
Delhi,Petrol,55000,Manual,2,Ford,650000,5,15,1496,120,149,8
Delhi,Petrol,90000,Manual,2,Volkswagen,204999,5,15,1598,103,153,15
Delhi,Petrol,72000,Automatic,1,Mercedes-Benz,1775000,5,12,1949,178,300,10
Delhi,Petrol,33091,Manual,2,Mahindra,529000,6,18,1198,82,115,7
Delhi,Petrol,40838,Manual,1,Renault,300000,5,22,799,53,72,7
Delhi,Petrol,56000,Automatic,1,Mercedes-Benz,1775000,5,11,1796,178,285,10
Delhi,Diesel,71914,Manual,1,Toyota,1678000,7,19,1949,147,343,7
Delhi,Petrol,67043,Manual,1,Maruti,499000,5,22,1197,88,113,8
Delhi,Petrol,18000,Automatic,1,Mini,1775000,5,14,1949,178,280,4
Delhi,Petrol,100010,Manual,1,Toyota,206999,5,17,1496,88,132,14
Delhi,Petrol,70000,Automatic,2,Maruti,390000,5,23,998,67,90,9
Delhi,Petrol,56857,Manual,1,Honda,603000,5,17,1497,117,145,10
Delhi,Petrol,120000,Automatic,1,Toyota,1400000,5,19,1949,158,213,11
Delhi,Diesel,92000,Automatic,1,Mercedes-Benz,1775000,7,11,1949,178,372,10
Delhi,Diesel,45000,Automatic,1,Mercedes-Benz,1775000,5,16,1949,178,372,6
Delhi,Diesel,68000,Automatic,1,Toyota,1725000,8,11,1949,171,360,6
Delhi,Petrol,36000,Automatic,1,Mercedes-Benz,1775000,5,12,1949,178,320,5
Delhi,Petrol,67000,Automatic,2,BMW,1600000,5,11,1949,178,372,13
Delhi,Petrol,37000,Manual,1,Toyota,1250000,5,14,1798,138,173,8
Delhi,Petrol,9150,Automatic,1,MG,1775000,6,16,1451,141,250,4
Delhi,Diesel,100000,Manual,3,Hyundai,250000,5,23,1396,90,22,13
Delhi,Petrol,10000,Automatic,1,Honda,935000,5,18,1199,88,110,3
Delhi,Cng,116059,Manual,1,Maruti,551000,7,26,1462,86,121,12
Delhi,Petrol,18254,Manual,1,Maruti,505999,5,20,1197,81,113,3
Delhi,Diesel,61200,Automatic,1,Land Rover,1775000,5,12,1949,178,372,9
Delhi,Petrol,108133,Manual,1,Honda,422000,5,18,1198,86,109,9
Delhi,Petrol,66198,Manual,1,Maruti,631000,7,20,1462,101,136,11
Delhi,Petrol,49000,Manual,1,Maruti,590000,5,21,1197,81,113,8
Delhi,Petrol,89733,Automatic,1,Hyundai,499000,5,18,1197,81,113,8
Delhi,Petrol,20000,Automatic,1,Maruti,785000,5,22,1197,88,113,3
Delhi,Diesel,90360,Manual,2,Hyundai,325000,5,21,1396,88,219,11
Delhi,Petrol,44000,Automatic,1,Land Rover,1775000,5,12,1949,177,340,8
Delhi,Petrol,26000,Automatic,1,Toyota,925000,5,17,1496,105,140,5
Delhi,Petrol,68000,Manual,1,Maruti,645000,5,20,1373,91,130,9
Delhi,Petrol,60000,Manual,1,Maruti,760000,5,21,1462,103,138,7
Delhi,Petrol,20000,Automatic,1,BMW,1775000,5,16,1949,178,372,5
Delhi,Petrol,8000,Manual,1,Honda,1245000,5,17,1497,117,145,4
Delhi,Diesel,120000,Manual,1,Renault,500000,5,19,1461,108,248,11
Delhi,Cng,70000,Manual,1,Maruti,280000,5,26,998,58,77,10
Delhi,Petrol,90000,Manual,3,Honda,114999,5,17,1497,118,146,16
Delhi,Diesel,70000,Manual,1,Ford,600000,5,23,1498,98,205,7
Delhi,Diesel,70000,Manual,1,Tata,1650000,5,16,1949,167,350,4
Delhi,Petrol,14445,Manual,2,Hyundai,852999,5,18,998,118,172,4
Delhi,Petrol,29847,Automatic,2,Tata,861000,5,17,1198,108,170,6
Delhi,Petrol,80000,Manual,2,Volkswagen,275000,5,15,1598,103,153,14
Delhi,Petrol,88443,Automatic,1,Hyundai,418000,5,18,1197,82,114,11
Delhi,Petrol,82892,Manual,2,Hyundai,190000,5,20,1197,78,111,14
Delhi,Diesel,14500,Automatic,1,Mahindra,1775000,4,19,1949,130,300,2
Delhi,Petrol,59549,Manual,1,Hyundai,519000,5,17,1197,81,114,10
Delhi,Cng,70000,Manual,1,Maruti,320000,5,26,998,58,77,10
Delhi,Cng,64228,Manual,2,Maruti,501000,5,27,998,67,90,6
Delhi,Petrol,10000,Manual,1,Maruti,700000,5,22,1197,88,113,3
Delhi,Diesel,60000,Manual,2,Ford,600000,5,23,1498,98,205,7
Delhi,Petrol,32000,Automatic,1,Tata,675000,5,17,1198,108,170,7
Delhi,Petrol,20000,Manual,1,Maruti,550000,5,21,1197,81,113,6
Delhi,Cng,65000,Manual,1,Maruti,345000,5,27,998,67,90,9
Delhi,Cng,23900,Manual,1,Maruti,541000,5,27,998,67,90,4
Delhi,Petrol,2900,Manual,1,Maruti,430000,5,24,998,65,89,2
Delhi,Petrol,15000,Manual,1,Hyundai,860000,5,19,1197,81,113,3
Delhi,Petrol,11200,Manual,1,Hyundai,530000,5,20,1086,68,99,3
Delhi,Petrol,1900,Manual,1,Kia,1070000,5,18,998,118,172,2
Delhi,Petrol,70098,Manual,1,Hyundai,173000,5,20,1197,78,111,15
Delhi,Petrol,30498,Manual,1,Nissan,707000,5,18,999,71,96,4
Delhi,Petrol,33000,Automatic,1,Honda,819999,5,18,1199,88,110,4
Delhi,Petrol,7243,Manual,1,Renault,827999,5,20,999,98,160,4
Delhi,Petrol,7867,Manual,1,Maruti,1255000,5,19,1462,101,136,2
Delhi,Diesel,110000,Manual,2,Maruti,690000,5,24,1248,88,200,7
Delhi,Petrol,49650,Manual,1,Renault,616000,7,20,999,71,96,3
Delhi,Diesel,5301,Manual,1,Tata,1775000,6,16,1949,167,350,3
Delhi,Petrol,21366,Manual,1,Hyundai,800000,5,18,998,118,171,6
Delhi,Diesel,40099,Automatic,1,Jeep,1775000,5,14,1949,167,350,4
Delhi,Diesel,100000,Manual,1,Ford,315000,5,25,1498,99,215,10
Delhi,Petrol,48000,Manual,1,Honda,650000,5,17,1497,117,145,10
Delhi,Diesel,29000,Automatic,1,Mercedes-Benz,1775000,5,19,1949,178,372,5
Delhi,Cng,120000,Manual,1,Maruti,310000,5,26,998,58,77,8
Delhi,Petrol,58000,Automatic,1,Tata,825000,5,17,1198,108,170,6
Delhi,Petrol,58000,Manual,1,Honda,484999,5,17,1198,86,109,9
Delhi,Petrol,50000,Manual,1,Honda,350000,5,18,1198,86,109,10
Delhi,Petrol,32000,Automatic,1,Honda,795000,5,18,1199,88,110,6
Delhi,Diesel,9900,Automatic,1,BMW,1775000,5,20,1949,178,372,5
Delhi,Petrol,3721,Manual,1,Maruti,470000,5,20,1197,83,113,8
Delhi,Petrol,16564,Manual,1,Hyundai,625000,5,20,1197,81,113,5
Delhi,Diesel,34000,Automatic,1,BMW,1775000,5,13,1949,178,372,6
Delhi,Petrol,15992,Manual,1,Tata,794000,5,20,1199,86,115,3
Delhi,Petrol,91380,Manual,1,Maruti,266000,5,23,998,67,90,10
Delhi,Petrol,50000,Automatic,1,Mercedes-Benz,1775000,5,15,1949,178,300,8
Delhi,Petrol,47231,Manual,2,Maruti,296000,5,24,998,65,89,8
Delhi,Diesel,20500,Automatic,1,Toyota,1775000,7,12,1949,174,372,7
Delhi,Diesel,89908,Manual,1,Maruti,607000,5,24,1248,88,200,7
Delhi,Diesel,60000,Automatic,1,Mercedes-Benz,1775000,5,17,1949,170,372,7
Delhi,Diesel,34000,Automatic,1,BMW,1775000,5,20,1949,178,372,7
Delhi,Petrol,30000,Manual,1,Toyota,740000,5,22,1197,88,113,3
Delhi,Diesel,120000,Manual,1,Fiat,114999,5,20,1248,75,197,12
Delhi,Petrol,99100,Manual,1,Hyundai,167000,5,19,1086,68,99,15
Delhi,Petrol,22000,Automatic,1,Jeep,1475000,5,16,1368,160,250,6
Delhi,Diesel,22120,Automatic,1,BMW,1775000,5,20,1949,178,372,8
Delhi,Diesel,30120,Manual,1,Mahindra,1265000,7,19,1949,152,360,5
Delhi,Petrol,4000,Automatic,1,Renault,835000,7,18,999,71,96,2
Delhi,Diesel,14800,Manual,1,Hyundai,1095000,5,23,1493,98,240,4
Delhi,Petrol,8120,Automatic,1,Honda,1775000,5,16,1799,139,174,5
Delhi,Petrol,54650,Manual,1,Hyundai,309000,5,18,1197,82,113,13
Delhi,Petrol,99343,Manual,1,Hyundai,204999,5,19,1086,68,99,15
Delhi,Diesel,22800,Manual,1,Jeep,1698999,5,17,1949,170,350,5
Delhi,Petrol,37961,Manual,2,Maruti,303000,5,20,998,67,90,11
Delhi,Petrol,76751,Manual,2,Maruti,264000,5,24,998,65,89,9
Delhi,Petrol,6000,Automatic,1,Mahindra,1775000,6,19,1949,178,372,3
Delhi,Petrol,24788,Automatic,1,MG,1541000,5,14,1349,138,220,4
Delhi,Petrol,90000,Automatic,2,Mitsubishi,400000,5,11,1949,170,226,15
Delhi,Petrol,70036,Manual,1,Maruti,308000,5,24,998,65,89,8
Delhi,Diesel,45500,Manual,2,Mahindra,1000000,7,16,1949,138,330,6
Delhi,Petrol,16000,Automatic,1,Audi,1775000,5,13,1949,178,370,3
Delhi,Petrol,75000,Manual,1,Hyundai,240000,5,17,1197,80,11,13
Delhi,Petrol,19000,Automatic,1,Mercedes-Benz,1775000,5,11,1949,178,345,13
Delhi,Diesel,40000,Automatic,2,Mercedes-Benz,1290000,5,20,1949,107,250,11
Delhi,Petrol,20000,Automatic,1,Jaguar,1775000,5,13,1949,178,365,6
Delhi,Petrol,61000,Automatic,2,Honda,440000,5,15,1497,116,146,12
Delhi,Diesel,126000,Manual,1,Toyota,670000,7,12,1949,100,200,12
Delhi,Petrol,30000,Automatic,1,Maruti,800000,5,19,1373,91,130,7
Delhi,Petrol,77293,Manual,1,Maruti,921000,7,19,1462,103,138,6
Delhi,Petrol,110000,Manual,1,Maruti,310000,5,19,1197,85,114,12
Delhi,Petrol,25502,Manual,1,Maruti,358000,5,24,998,65,89,6
Delhi,Petrol,57120,Automatic,1,Maruti,390000,5,26,998,65,89,9
Delhi,Diesel,97000,Automatic,1,Toyota,1350000,8,11,1949,171,360,9
Delhi,Petrol,51868,Manual,1,Maruti,345000,5,20,998,67,90,8
Delhi,Petrol,52725,Manual,1,Hyundai,208000,5,20,1197,78,111,15
Delhi,Diesel,50000,Manual,1,Maruti,320000,5,25,1248,74,190,11
Delhi,Petrol,84929,Manual,1,Hyundai,210000,5,20,1197,78,111,13
Delhi,Petrol,42000,Manual,1,Honda,675000,5,17,1199,88,110,8
Delhi,Petrol,21515,Automatic,1,Maruti,1100000,6,20,1462,101,136,6
Delhi,Diesel,50000,Automatic,2,Audi,1200000,5,17,1949,174,372,10
Delhi,Petrol,42000,Automatic,1,Mercedes-Benz,1775000,5,12,1949,178,320,5
Delhi,Petrol,53000,Manual,1,Tata,440000,5,23,1199,84,114,6
Delhi,Petrol,71000,Automatic,1,Maruti,385000,5,23,998,67,90,9
Delhi,Petrol,48000,Automatic,1,Honda,720000,5,18,1199,88,110,6
Delhi,Petrol,56000,Manual,1,Maruti,540000,5,21,1197,83,115,7
Delhi,Diesel,60000,Manual,1,Maruti,825000,5,24,1248,88,200,7
Delhi,Petrol,50000,Manual,1,Tata,720000,5,19,1199,86,113,4
Delhi,Cng,120000,Manual,1,Maruti,229999,5,26,998,58,77,9
Delhi,Petrol,50000,Manual,2,Maruti,200000,5,18,1197,85,114,14
Delhi,Cng,30000,Manual,1,Maruti,1160000,7,26,1462,86,121,3
Delhi,Petrol,3819,Manual,1,Maruti,723000,5,22,1197,88,113,2
Delhi,Petrol,7825,Automatic,1,Hyundai,806000,5,19,1197,86,114,5
Delhi,Petrol,70000,Manual,2,Honda,700000,5,17,1497,117,145,9
Delhi,Petrol,27436,Automatic,1,Maruti,507000,5,23,998,67,90,6
Delhi,Petrol,40673,Manual,1,Maruti,499000,7,16,1373,93,130,12
Delhi,Diesel,60000,Manual,1,Hyundai,1300000,5,25,1493,113,250,3
Delhi,Petrol,33100,Automatic,1,Maruti,639000,5,22,1197,88,113,7
Delhi,Petrol,80000,Manual,2,Maruti,130000,5,15,1586,104,145,16
Delhi,Petrol,57929,Manual,1,Maruti,331000,5,24,998,65,89,6
Delhi,Petrol,8500,Manual,1,Hyundai,790000,5,21,1197,81,114,3
Delhi,Petrol,60000,Manual,1,Honda,376000,5,17,1497,118,146,14
Delhi,Diesel,40000,Automatic,1,Mercedes-Benz,1775000,5,17,1949,136,300,7
Delhi,Petrol,120000,Manual,2,Maruti,310000,5,18,1197,85,114,12
Delhi,Petrol,76000,Automatic,1,Mitsubishi,570000,5,11,1949,170,226,14
Delhi,Cng,35000,Manual,1,Maruti,1065000,7,26,1462,91,122,4
